TCGA-D3-A1Q8	SKCM	B cells	0.0251	
TCGA-DA-A1I8	SKCM	B cells	0	
TCGA-DA-A1I8	SKCM	B cells	0	
TCGA-BF-AAP2	SKCM	B cells	0.0144	
TCGA-BF-AAP2	SKCM	B cells	0.0144	
TCGA-FS-A1ZU	SKCM	B cells	0.0034	
TCGA-FS-A1ZU	SKCM	B cells	0.0034	
TCGA-EE-A180	SKCM	B cells	0.0056	
TCGA-EE-A180	SKCM	B cells	0.0056	
TCGA-GN-A8LN	SKCM	B cells	0.0198	
TCGA-GN-A8LN	SKCM	B cells	0.0198	
TCGA-DA-A1I4	SKCM	B cells	0.0039	
TCGA-DA-A1I4	SKCM	B cells	0.0039	
TCGA-DA-A1HW	SKCM	B cells	0.0237	
TCGA-DA-A1HW	SKCM	B cells	0.0237	
TCGA-EB-A6QZ	SKCM	B cells	0.0053	
TCGA-EB-A6QZ	SKCM	B cells	0.0053	
TCGA-YD-A9TB	SKCM	B cells	0.0083	
TCGA-YD-A9TB	SKCM	B cells	0.0083	
TCGA-W3-AA1Q	SKCM	B cells	0.0082	
TCGA-W3-AA1Q	SKCM	B cells	0.0082	
TCGA-EE-A2A0	SKCM	B cells	0.0422	
TCGA-EE-A2A0	SKCM	B cells	0.0422	
TCGA-EB-A6QY	SKCM	B cells	0.0063	
TCGA-EB-A6QY	SKCM	B cells	0.0063	
TCGA-BF-A5EO	SKCM	B cells	0.0116	
TCGA-BF-A5EO	SKCM	B cells	0.0116	
TCGA-EE-A29E	SKCM	B cells	0.0039	
TCGA-EE-A29E	SKCM	B cells	0.0039	
TCGA-FS-A1Z4	SKCM	B cells	0.1169	
TCGA-FS-A1Z4	SKCM	B cells	0.1169	
TCGA-EE-A2MJ	SKCM	B cells	0.0865	
TCGA-EE-A2MJ	SKCM	B cells	0.0865	
TCGA-D3-A3MO	SKCM	B cells	0.0084	
TCGA-D3-A3MO	SKCM	B cells	0.0084	
TCGA-D3-A5GO	SKCM	B cells	0.0087	
TCGA-D3-A5GO	SKCM	B cells	0.0087	
TCGA-EE-A2A5	SKCM	B cells	0.0149	
TCGA-EE-A2A5	SKCM	B cells	0.0149	
TCGA-FS-A4F5	SKCM	B cells	0.0087	
TCGA-FS-A4F5	SKCM	B cells	0.0087	
TCGA-EE-A2GS	SKCM	B cells	0.0046	
TCGA-EE-A2GS	SKCM	B cells	0.0046	
TCGA-ER-A3PL	SKCM	B cells	0.0023	
TCGA-ER-A3PL	SKCM	B cells	0.0023	
TCGA-BF-A5EP	SKCM	B cells	0.0066	
TCGA-BF-A5EP	SKCM	B cells	0.0066	
TCGA-FW-A5DX	SKCM	B cells	0.0106	
TCGA-FW-A5DX	SKCM	B cells	0.0106	
TCGA-EE-A29N	SKCM	B cells	0.0353	
